content,date,exp
"{""subject"":""aqsl35yz10w"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:31:56.605458,
"{""subject"":""877935yz9qw"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 06:07:14.850825,
"{""subject"":""f44y35yzjqr"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""it was 50/50""}",2019-03-26 23:32:39.827352,
"{""subject"":""llyp35yzufg"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""I feel like I would be more comfortable knowing there was a 50/50 chance instead of an unknown amount.""}",2019-04-03 22:23:01.186372,
"{""subject"":""tjty35yzeuo"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""Known probabilities are better to know ""}",2019-03-25 05:36:53.938430,
"{""subject"":""mqhr35yzbtt"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""It was a 50/50 chance if I picked the company that was going to grow the most.""}",2019-03-27 02:29:26.137193,
"{""subject"":""ut2o35yz90w"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:19:33.685115,
"{""subject"":""xw4d35yzqsb"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I tried placing myself in the situation and how I would feel. ""}",2019-03-26 23:30:27.653556,
"{""subject"":""3bxd35yzy6y"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:21:25.973258,
"{""subject"":""kgw035yztrp"",""condition"":""G10A"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I decided I would probably take a chance and hope fortune was in my favor.""}",2019-04-03 22:20:52.995611,
"{""subject"":""kc5035yzpbc"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I thought that it would have made little difference for me to know in which of the two situation I was, it was always something outside of my control, so I picked neutral""}",2019-03-26 23:39:54.139987,
"{""subject"":""p8i435yzy8j"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about how I would feel in that moment. I hoped that my chances were better than 50/50 because that doesn't sound good to me.""}",2019-03-26 23:34:28.855121,
"{""subject"":""65a135yzwzx"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""My thought was that it was better to understand my odds than to not know the odds at all.""}",2019-03-27 14:16:21.974698,
"{""subject"":""35s635yzjri"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""4"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:34:41.375969,
"{""subject"":""da0e35yzmni"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:18:17.001906,
"{""subject"":""0h6v35yzzg7"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""rather go with two 50% probabilities than undisclosed probabilities which could be 80% or higher.""}",2019-03-27 14:15:12.062913,
"{""subject"":""8h6x35yznwy"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that the chances of either one being my date are out of control. I would rather have an even chance of it being either. The other choice was blind, it could have had a much higher probability of being the less attractive one. 50% chance of the really attractive one is good enough odds for me.""}",2019-03-26 23:34:22.808242,
"{""subject"":""yv1p35yz74b"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""There was really no guarantee and A was a 50/50 while B was unknown- so it did not matter to me.""}",2019-03-25 03:21:48.680621,
"{""subject"":""pd5035yzxqh"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""23"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 14:12:32.241518,
"{""subject"":""n1tg35yz7un"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-08 07:36:30.648092,
"{""subject"":""ivk635yzky3"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""For the question about the river flooding, it would obviously be better if my house were farther away from the river when it flooded, as this means my house is likely to be safe. For the question about re-election prospects, being 50-50 with my challenger means that at the very least, I am considered equal to my challenger and that the election could go either way. Not knowing the odds at all could mean that either I'm a terrible candidate, or I'm the best candidate, but I have no way of figuring out which applies to me.""}",2019-03-26 23:41:39.827795,
"{""subject"":""5j2t35yz02d"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:33:05.318490,
"{""subject"":""57h135yzsph"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""3"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I would rather have a 50/50 shot of being sick, since I didn't like not knowing the odds in the other scenario.""}",2019-03-25 03:21:50.135145,
"{""subject"":""a84935yzyg5"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:34:47.233397,
"{""subject"":""ydn835yz4iw"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""THough not so sure, but at least having some info is better than no info.""}",2019-04-08 08:27:20.627469,
"{""subject"":""brf235yzd2r"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 11:12:11.176721,
"{""subject"":""3h0135yzsze"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:30:37.861246,
"{""subject"":""0alf35yztk3"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I chose the middle choice because neither one was more helpful than the other in making the decision.""}",2019-03-26 23:31:42.423967,
"{""subject"":""91x835yzab1"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:31:17.338488,
"{""subject"":""d9yp35yz7e5"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""I chose no preference because there wasn't any way to know which location the bird would be at. ""}",2019-03-25 04:16:01.874420,
"{""subject"":""k10k35yzqyx"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-08 07:34:26.912803,
"{""subject"":""l6k735yzs52"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""At lest 50% of chance of winning instead of a unknown percentage.""}",2019-04-08 08:33:14.441917,
"{""subject"":""4dfz35yzm6z"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""50"",""postquestion1"":""correct"",""postquestion2"":""I thought neither option was optimal but the known option was at least even odds.""}",2019-03-27 04:45:16.578722,
"{""subject"":""dytr35yzvdg"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:20:03.906260,
"{""subject"":""2ejz35yzaug"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""That was tough to answer""}",2019-04-03 22:26:10.681417,
"{""subject"":""lgwr35yzqsg"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""57"",""postquestion1"":""correct"",""postquestion2"":""Either way you are uncertain which will plummet and it is a 50/50 chance""}",2019-04-03 22:24:01.074454,
"{""subject"":""kp7435yz14y"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-08 07:38:43.053329,
"{""subject"":""93wy35yzb3f"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 11:35:48.320532,
"{""subject"":""j9w735yz8bh"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""other"",""age"":""21"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:28:55.157097,
"{""subject"":""c7cf35yz0f2"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""There was a 50% chance no matter what choice I made.""}",2019-03-26 23:41:09.619804,
"{""subject"":""ooxa35yzvev"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 10:31:59.080878,
"{""subject"":""jhql35yzjly"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-08 07:35:04.681975,
"{""subject"":""4iwl35yzxrj"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""I have already been bitten by the snake, and I don't know the species, so the probability of which species it was is insignificant to me.  I would either die or I wouldn't.""}",2019-04-08 11:33:35.450018,
"{""subject"":""jd6p35yz3zr"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""The risk of choosing a department not favored by my boss' boss seemed the same to me either way.""}",2019-04-03 22:19:45.030351,
"{""subject"":""bsvn35yztvz"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""Both answers left me not knowing what happened to my car. Whether I had a 50% - 50% shot of my car being damaged or knowing it was or wasn't damaged seems the same to me. In either case, I still would not know the answer.""}",2019-04-04 20:54:48.977202,
"{""subject"":""zkb135yz8sr"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 19:13:24.103621,
"{""subject"":""10wp35yzl9y"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""22"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 03:46:27.597218,
"{""subject"":""mcd735yz3ng"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I chose no preference because I was thinking that I couldn't tell the difference between option A and option B -- mathematically, there may have been one, but I couldn't tell which was preferable so I chose no preference.  ""}",2019-03-26 23:33:42.546036,
"{""subject"":""jod735yzest"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:21:22.284568,
"{""subject"":""utch35yz4nk"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:26:14.535866,
"{""subject"":""e6wr35yz92c"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-08 07:33:17.732096,
"{""subject"":""08zv35yzt7x"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 11:39:49.513794,
"{""subject"":""eyfl35yz4du"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""29"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-04-03 22:23:17.310808,
"{""subject"":""ka8i35yzhcd"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""I thought both answers were the saying the same thing. ""}",2019-03-27 04:08:54.358313,
"{""subject"":""8o2c35yzyx2"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""I don't think it would really matter if it was 50/50 or an unknown probability. I don't know how the probability could be much different from half and half. ""}",2019-04-04 02:26:09.532476,
"{""subject"":""0r0535yz7x8"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 01:29:59.162493,
"{""subject"":""3oyn35yzcwa"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""I chose the 50/50 option rather than the unknown because I wouldn't want to go to the place where the option could unknowingly be, say 5%. ""}",2019-03-27 01:02:26.736885,
"{""subject"":""qi5835yz5wv"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I'd rather not have a 50-50 choice, because there's no way to know which way it would go and I might stress over the percentages. I'd rather just know that there's a random probability it could go either way, and then I could just make my decision.""}",2019-04-04 01:55:55.661857,
"{""subject"":""oi7635yzocq"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I was thinking I would rather there be a higher percentage of the person I was hoping it would be, hoping it would be in my favor.""}",2019-03-27 01:33:32.204667,
"{""subject"":""ipn835yzrtc"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I would honestly rather the hail storm not hit. Option B did not give specific percentages so it is possible that by selecting that one it could strongly swing one way or the other. Either way it is a gamble, so I would slightly prefer the one with more guaranteed even odds.""}",2019-04-04 14:08:25.736627,
"{""subject"":""q8ew35yzfsc"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""At least in this case I would know what my odds were. It doesn't make much difference, it is just a minor comfort.""}",2019-04-04 00:53:09.891655,
"{""subject"":""eway35yzw3d"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""I chose the answer because the probability, in my mind, is 50/50 in that either the bite was from a lethal snake or it was not. I did not base it off of the more accurate percentages that could be determined with the total population of each type of snake because I did not have that information. ""}",2019-03-27 03:05:36.718002,
"{""subject"":""vk3a35yzhs0"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 06:49:53.375095,
"{""subject"":""owpu35yzmhx"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I did not chose the 50% of my crush being at either party because then the likely hood would be the same for both. Choosing option A in which I don't know the percent chance would mean that there might be an 80% chance that my crush will be at the party. I feel I might have a better chance (that my crush will be at the party) with option A not knowing the percent chance. I think option B having a 50% chance can go either way. ""}",2019-04-03 23:04:27.416846,
"{""subject"":""vf7835yzsgx"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I will go with \""A\"" since at least I know I have 50% chance that my car is safe.""}",2019-04-04 10:47:07.889876,
"{""subject"":""6io635yzaca"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that a 50/50 split basically means that half the people didn't want you. id rather be a clear winner or loser.""}",2019-03-27 00:07:10.943650,
"{""subject"":""h4fu35yzqhd"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""I would rather know for sure the probability that I was bitten by one snake or another than have to think about an unknown probability.""}",2019-03-27 00:26:37.936437,
"{""subject"":""5ddo35yzxy3"",""condition"":""G12A"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""23"",""postquestion1"":""correct"",""postquestion2"":""I just felt it was better to know the percentages. ""}",2019-03-27 03:02:09.172230,
"{""subject"":""7jz335yz30r"",""condition"":""G6A"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:42:01.465621,
"{""subject"":""pudh35yzatj"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I thought I might have a better chance of no car damage.""}",2019-03-27 00:24:53.838185,
"{""subject"":""zzej35yzkax"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I chose indifferent because neither option sounded that positive.""}",2019-03-27 02:35:10.803622,
"{""subject"":""d92q35yzepk"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""62"",""postquestion1"":""correct"",""postquestion2"":""No matter what the probability is, I am going to run to win.""}",2019-03-27 03:23:37.270168,
"{""subject"":""kx5735yzy12"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""B has the possibility of having a greater chance that the one I want is my date. With A being known 50/50, the chance of it being different in my favor for B is better for me. Also, even if the chances are worse and I end up with the really unattractive one, there is always a chance that the more attractive one was a terrible person, so the reward is potentially higher in B and the risk is not that bad.""}",2019-03-27 13:53:12.970124,
"{""subject"":""rt8a35yzxeg"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""There was a 50 percent chance of damage in one scenario. The other scenario offered the possibility that there was a lower chance. No guarantee of course but worth the gamble. ""}",2019-03-27 01:33:51.238375,
"{""subject"":""joxo35yzoey"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""3"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 04:32:05.068819,
"{""subject"":""ggdk35yzn0v"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 10:41:20.001248,
