content,date,exp
"{""subject"":""pfoh35yzolg"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I tried to figure what would be the best situation for me.""}",2019-03-27 13:01:49.069774,
"{""subject"":""tdcm35yznam"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""57"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 10:47:19.840298,
"{""subject"":""c5as35yzose"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""I thought about the implied probability because I wanted to reduce overall risk and loss. For option A the possibilities of scenarios are far greater than B (small chance of A rising, and B falling, small chance of A rising and big chance of B falling, etc). By knowing the risk of a specific option I can assume the overall probable outcome ""}",2019-03-27 03:02:45.997232,
"{""subject"":""iyp335yz6kg"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""38"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-03-27 01:23:33.758429,
"{""subject"":""jn7m35yzsdx"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 05:47:16.479826,
"{""subject"":""xyox35yzjtb"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""That both options were pretty similar, so it made no difference to me.""}",2019-03-27 02:12:00.839400,
"{""subject"":""n41q35yzqsh"",""condition"":""G6A"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 05:38:21.978949,
"{""subject"":""2c8135yzfab"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:53:18.232840,
"{""subject"":""qo2k35yz8vg"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Option B stated that both drugs have the same results.""}",2019-03-27 10:04:54.222906,
"{""subject"":""zrzn35yzpl6"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""That 50/50 was a slightly better situation, because otherwise you could have even a 0% chance. I preferred knowing the exact probability.""}",2019-03-27 13:31:29.928419,
"{""subject"":""gzh935yz1cs"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""Choice B seemed too risky.""}",2019-03-27 14:40:16.831740,
"{""subject"":""xuda35yz8eh"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""There's uncertainty either way. I just went with the option that has a defined probability.""}",2019-03-27 00:22:27.010670,
"{""subject"":""rj5935yzash"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""I was tempted to pick \""No preference\"". I ended up leaning a little more to choice B, because I at least knew what the probability was. Choice A could've been a 1% chance to pick a red ball for all I knew.""}",2019-03-27 13:38:43.557685,
"{""subject"":""vqa235yz0ry"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""3"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""43"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-03-27 10:38:52.153090,
"{""subject"":""rcfa35yz5ct"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I chose the answers that I did because they were the most preferable options for me. ""}",2019-03-27 04:23:39.882764,
"{""subject"":""uc0t35yzl7e"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""At least I know that I have a 50-50 probable.""}",2019-03-27 12:57:07.794802,
"{""subject"":""ipxl35yzdqw"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 11:05:25.772310,
"{""subject"":""j00j35yzevm"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I'd rather know for sure than face a huge budget cut.""}",2019-03-27 10:06:02.452719,
"{""subject"":""cltp35yz3i0"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""because the election isnt set yet ""}",2019-03-27 10:50:56.495256,
"{""subject"":""rlgz35yze34"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""62"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that in either question, I do not which one is going to drop, and with scenario A there was more angst because what if I choose the one that isn't going to drop and there was an 80% chance it wouldn't happen, I would have more seller's remorse than if it was the 50/50 scenario.""}",2019-03-27 12:33:02.994171,
"{""subject"":""3uya35yzcg3"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:25:11.694867,
"{""subject"":""3pjw35yzlk0"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I'd rather have a house safe from flooding, and I'd rather know the odds of my kid's program being discontinued. ""}",2019-03-27 02:04:56.309718,
"{""subject"":""21q335yz2fe"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:59:43.067766,
"{""subject"":""mt7r35yzkxm"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I'm just trying to figure out the probability.""}",2019-03-27 09:45:34.445205,
"{""subject"":""2spf35yztfl"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""50 50 chance that whatever decision I made was going to be the right one so I wasn't leaning one way or the other in the decision process.""}",2019-03-27 18:20:58.657589,
"{""subject"":""oa5p35yzuny"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""I chose the situation in which I don't know the chances, the 50/50 situation would be more stressful for me I guess.""}",2019-03-27 08:26:42.011581,
"{""subject"":""2hd535yzuq4"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I would prefer being in a situation where it was possible that my crush had a higher than 50% chance of liking me back.""}",2019-03-27 20:22:03.868283,
"{""subject"":""ctvq35yz67h"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I thought that a 50% chance of the snake being poisonous seemed pretty steep.  I thought that there could be a lower percent with the other option. ""}",2019-03-26 23:32:20.955759,
"{""subject"":""485235yzqdy"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:03.372190,
"{""subject"":""c77135yztnx"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""Having a 50/50 chance is better.""}",2019-03-27 13:46:19.264250,
"{""subject"":""j21y35yz28l"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:19:28.163351,
"{""subject"":""z83s35yzi34"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:11.498654,
"{""subject"":""bfbc35yz8z2"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""Not knowing the probability for the second option means that the lethal snake could have had a high probability of being the snake that bit me. I thought maybe I was better off with 50/50 in that case.""}",2019-03-27 16:39:00.872559,
"{""subject"":""6jbb35yzygb"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""The chances could have been a lot worse than 50/50. I thought about the money I might gain or lose, then made a choice.""}",2019-03-26 23:34:53.466171,
"{""subject"":""e3i135yz5y9"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""I wanted to have a 50% chance of ending up with the better looking date.""}",2019-03-27 12:52:11.725469,
"{""subject"":""93uq35yzwft"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""60"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 03:41:57.937415,
"{""subject"":""rhcr35yz1bz"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 03:26:20.973465,
"{""subject"":""7ypk35yzqsl"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:35.371592,
"{""subject"":""fyai35yz7zu"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 13:10:54.936794,
"{""subject"":""f6uy35yzmys"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""If I don't have any insider information, it doesn't really matter to me who gets the funding.""}",2019-03-26 23:30:02.781840,
"{""subject"":""b9w235yz0km"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""57"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:03:56.174900,
"{""subject"":""iq8035yz5uv"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""I really couldn't care less about seeing a rare bird, so I chose indifferent. The situation is so far removed from my reality, I couldn't care to make a meaningful choice on if I wanted to take a risk to get better odds than 50%. ""}",2019-03-26 23:29:41.090044,
"{""subject"":""kbf135yztxf"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""Neither option seemed great so I didn't particularly care about whether I knew the odds or didn't.""}",2019-03-27 01:47:39.229040,
"{""subject"":""h91m35yz95n"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 03:21:13.315209,
"{""subject"":""b19w35yz9az"",""condition"":""G6A"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""this is amy testing ""}",2019-03-25 02:59:31.536456,
"{""subject"":""bkwv35yzhcx"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""Because the question was about getting a promotion""}",2019-03-26 23:41:49.459343,
"{""subject"":""khmy35yzh9i"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""25"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:33:42.089281,
"{""subject"":""l6jz35yz4yt"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 14:23:57.208515,
"{""subject"":""q8w635yz643"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about the fact that the situation is already uncertain, so how much of the uncertainty could I remove from the situation?  At least knowing the percentages removes that bit of uncertainty from the equation.""}",2019-03-26 23:33:33.885080,
"{""subject"":""bg4335yzjo5"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:57.379688,
"{""subject"":""qzz335yz226"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""3"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:51.236516,
"{""subject"":""i4ew35yzpyu"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 03:13:54.422929,
"{""subject"":""wice35yzph9"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 15:28:08.359040,
"{""subject"":""pnlc35yzkui"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""With no additional information I couldn't see much benefit to either choice.""}",2019-03-26 23:35:12.628413,
"{""subject"":""73xl35yzajx"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""The last question didn't seem to have any advantage either way, so I chose the middle option.""}",2019-03-27 15:42:40.991035,
"{""subject"":""a99m35yznca"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 03:22:18.251075,
"{""subject"":""f3xf35yzq3c"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""They both had about the same probability and both the child enjoyed""}",2019-03-26 23:32:09.170358,
"{""subject"":""3ryb35yzmts"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:53:05.273378,
"{""subject"":""0rbb35yzjq8"",""condition"":""G10A"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""It's a 50 50 chance, at least that's how I read it, so it didn't matter how I chose.""}",2019-03-26 23:37:03.950041,
"{""subject"":""cgzb35yz6nw"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""57"",""postquestion1"":""correct"",""postquestion2"":""I would rather have the odds be even than the possibility that the more attractive person was low odds""}",2019-03-27 09:28:28.869034,
"{""subject"":""gfkx35yzua2"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 15:26:50.009229,
"{""subject"":""t6n535yzi3a"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""59"",""postquestion1"":""correct"",""postquestion2"":""I know I will either win or lose but there also is a bigger chance that I will win either more or less than fifty or fifty.""}",2019-03-26 23:37:04.986512,
"{""subject"":""am8j35yzl8d"",""condition"":""L3B"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:31:06.581323,
"{""subject"":""3lun35yzz7k"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:47:22.452242,
"{""subject"":""xgxl35yz6jv"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about my child and it not really matter, must that my child would be happy.""}",2019-03-27 07:40:55.911194,
"{""subject"":""l9vi35yzvbz"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:02.375629,
"{""subject"":""msim35yznov"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""I think I'd rather know the percentage upfront rather than have to worry about it.  ""}",2019-03-27 15:10:35.688352,
"{""subject"":""3hr635yz761"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""it didn't matter if i knew the chances or not. i didn't know which one was my date. i was thinking i would like a definitive answer about which one was my date.""}",2019-03-26 23:34:59.655672,
"{""subject"":""wzph35yzhfy"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 14:51:26.474599,
"{""subject"":""aqsl35yz10w"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:31:56.605458,
"{""subject"":""877935yz9qw"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 06:07:14.850825,
"{""subject"":""f44y35yzjqr"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""it was 50/50""}",2019-03-26 23:32:39.827352,
"{""subject"":""tjty35yzeuo"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""Known probabilities are better to know ""}",2019-03-25 05:36:53.938430,
"{""subject"":""mqhr35yzbtt"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""It was a 50/50 chance if I picked the company that was going to grow the most.""}",2019-03-27 02:29:26.137193,
"{""subject"":""ut2o35yz90w"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:19:33.685115,
"{""subject"":""xw4d35yzqsb"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I tried placing myself in the situation and how I would feel. ""}",2019-03-26 23:30:27.653556,
"{""subject"":""kc5035yzpbc"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I thought that it would have made little difference for me to know in which of the two situation I was, it was always something outside of my control, so I picked neutral""}",2019-03-26 23:39:54.139987,
"{""subject"":""p8i435yzy8j"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about how I would feel in that moment. I hoped that my chances were better than 50/50 because that doesn't sound good to me.""}",2019-03-26 23:34:28.855121,
"{""subject"":""65a135yzwzx"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""My thought was that it was better to understand my odds than to not know the odds at all.""}",2019-03-27 14:16:21.974698,
