content,date,exp
"{""subject"":""hmya35yz0hm"",""gender"":""man"",""age"":""55"",""education"":""16"",""income"":""40to60K"",""dummyconf"":""2"",""dummyxprob"":""89"",""dummyyprob"":""11"",""V1"":""L11"",""conf1"":""3"",""xprob1"":""51"",""yprob1"":""49"",""V2"":""G5"",""conf2"":""3"",""xprob2"":""79"",""yprob2"":""21"",""V3"":""L1"",""conf3"":""2"",""xprob3"":""69"",""yprob3"":""31"",""V4"":""L2"",""conf4"":""3"",""xprob4"":""71"",""yprob4"":""29"",""V5"":""G11"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G9"",""conf6"":""3"",""xprob6"":""54"",""yprob6"":""46"",""V7"":""L5"",""conf7"":""3"",""xprob7"":""58"",""yprob7"":""42"",""V8"":""L10"",""conf8"":""3"",""xprob8"":""86"",""yprob8"":""14"",""V9"":""G1"",""conf9"":""2"",""xprob9"":""51"",""yprob9"":""49"",""V10"":""G2"",""conf10"":""2"",""xprob10"":""59"",""yprob10"":""41""}",2021-12-13 21:18:43.925982,
"{""subject"":""vy5n35yzd21"",""gender"":""woman"",""age"":""21"",""education"":""Bachelors"",""income"":""<20k"",""dummyconf"":""4"",""dummyxprob"":""99"",""dummyyprob"":""1"",""V1"":""G1"",""conf1"":""2"",""xprob1"":""30"",""yprob1"":""70"",""V2"":""L2"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G5"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G11"",""conf4"":""2"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L11"",""conf5"":""1"",""xprob5"":""31"",""yprob5"":""69"",""V6"":""G2"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L10"",""conf7"":""0"",""xprob7"":""30"",""yprob7"":""70"",""V8"":""L1"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G9"",""conf9"":""2"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L5"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:08:03.287341,
"{""subject"":""uys435yz88i"",""gender"":""woman"",""age"":""69"",""education"":""12"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""5"",""dummyyprob"":""95"",""V1"":""L10"",""conf1"":""3"",""xprob1"":""2"",""yprob1"":""98"",""V2"":""L2"",""conf2"":""4"",""xprob2"":""4"",""yprob2"":""96"",""V3"":""G1"",""conf3"":""3"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G9"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L11"",""conf5"":""3"",""xprob5"":""70"",""yprob5"":""30"",""V6"":""G5"",""conf6"":""1"",""xprob6"":""60"",""yprob6"":""40"",""V7"":""G2"",""conf7"":""3"",""xprob7"":""20"",""yprob7"":""80"",""V8"":""G11"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L1"",""conf9"":""2"",""xprob9"":""85"",""yprob9"":""15"",""V10"":""L5"",""conf10"":""2"",""xprob10"":""75"",""yprob10"":""25""}",2021-12-13 21:32:06.417730,
"{""subject"":""rzyz35yzwq9"",""gender"":""man"",""age"":""32"",""education"":""13"",""income"":""60to80k"",""dummyconf"":""4"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""G11"",""conf1"":""1"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G5"",""conf2"":""1"",""xprob2"":""70"",""yprob2"":""30"",""V3"":""L11"",""conf3"":""0"",""xprob3"":""60"",""yprob3"":""40"",""V4"":""G2"",""conf4"":""4"",""xprob4"":""95"",""yprob4"":""5"",""V5"":""G9"",""conf5"":""1"",""xprob5"":""60"",""yprob5"":""40"",""V6"":""G1"",""conf6"":""0"",""xprob6"":""10"",""yprob6"":""90"",""V7"":""L10"",""conf7"":""1"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L2"",""conf8"":""4"",""xprob8"":""5"",""yprob8"":""95"",""V9"":""L5"",""conf9"":""2"",""xprob9"":""70"",""yprob9"":""30"",""V10"":""L1"",""conf10"":""0"",""xprob10"":""10"",""yprob10"":""90""}",2021-12-13 21:22:24.878757,
"{""subject"":""8tmf35yznt3"",""gender"":""woman"",""age"":""46"",""education"":""18"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L2"",""conf1"":""2"",""xprob1"":""20"",""yprob1"":""80"",""V2"":""G11"",""conf2"":""1"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L11"",""conf3"":""1"",""xprob3"":""65"",""yprob3"":""35"",""V4"":""L1"",""conf4"":""0"",""xprob4"":""10"",""yprob4"":""90"",""V5"":""G9"",""conf5"":""0"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G5"",""conf6"":""0"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G2"",""conf7"":""2"",""xprob7"":""30"",""yprob7"":""70"",""V8"":""L10"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G1"",""conf9"":""0"",""xprob9"":""1"",""yprob9"":""99"",""V10"":""L5"",""conf10"":""0"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:48:41.504865,
"{""subject"":""m27n35yzw3y"",""gender"":""woman"",""age"":""49"",""education"":""masters degree"",""income"":""80to100k"",""dummyconf"":""4"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""G5"",""conf1"":""4"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G1"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G2"",""conf3"":""4"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G9"",""conf4"":""4"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L5"",""conf5"":""4"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L1"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L11"",""conf7"":""4"",""xprob7"":""45"",""yprob7"":""55"",""V8"":""L10"",""conf8"":""4"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G11"",""conf9"":""4"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L2"",""conf10"":""4"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:32:44.244026,
"{""subject"":""ppdk35yzhmk"",""gender"":""man"",""age"":""43"",""education"":""14"",""income"":""40to60K"",""dummyconf"":""2"",""dummyxprob"":""51"",""dummyyprob"":""49"",""V1"":""L1"",""conf1"":""3"",""xprob1"":""51"",""yprob1"":""49"",""V2"":""G2"",""conf2"":""2"",""xprob2"":""59"",""yprob2"":""41"",""V3"":""G5"",""conf3"":""3"",""xprob3"":""41"",""yprob3"":""59"",""V4"":""L11"",""conf4"":""3"",""xprob4"":""42"",""yprob4"":""58"",""V5"":""G1"",""conf5"":""4"",""xprob5"":""62"",""yprob5"":""38"",""V6"":""L2"",""conf6"":""4"",""xprob6"":""65"",""yprob6"":""35"",""V7"":""L5"",""conf7"":""2"",""xprob7"":""47"",""yprob7"":""53"",""V8"":""G9"",""conf8"":""2"",""xprob8"":""33"",""yprob8"":""67"",""V9"":""G11"",""conf9"":""2"",""xprob9"":""41"",""yprob9"":""59"",""V10"":""L10"",""conf10"":""3"",""xprob10"":""55"",""yprob10"":""45""}",2021-12-13 21:23:06.265178,
"{""subject"":""u3kl35yzvv2"",""gender"":""man"",""age"":""50"",""education"":""16"",""income"":"">100k"",""dummyconf"":""4"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L2"",""conf1"":""3"",""xprob1"":""80"",""yprob1"":""20"",""V2"":""L1"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""1"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G5"",""conf4"":""1"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G2"",""conf5"":""2"",""xprob5"":""35"",""yprob5"":""65"",""V6"":""L11"",""conf6"":""3"",""xprob6"":""80"",""yprob6"":""20"",""V7"":""G1"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L10"",""conf8"":""3"",""xprob8"":""90"",""yprob8"":""10"",""V9"":""G11"",""conf9"":""4"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L5"",""conf10"":""3"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:17:22.487486,
"{""subject"":""1ffu35yz5ks"",""gender"":""man"",""age"":""29"",""education"":""16"",""income"":""60to80k"",""dummyconf"":""2"",""dummyxprob"":""85"",""dummyyprob"":""15"",""V1"":""L2"",""conf1"":""3"",""xprob1"":""80"",""yprob1"":""20"",""V2"":""L1"",""conf2"":""3"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""4"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G5"",""conf4"":""1"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G11"",""conf5"":""2"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G2"",""conf6"":""3"",""xprob6"":""20"",""yprob6"":""80"",""V7"":""L11"",""conf7"":""4"",""xprob7"":""80"",""yprob7"":""20"",""V8"":""G1"",""conf8"":""4"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L10"",""conf9"":""2"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L5"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:02:08.852844,
"{""subject"":""ml7a35yzymu"",""gender"":""woman"",""age"":""26"",""education"":""16"",""income"":"">100k"",""dummyconf"":""3"",""dummyxprob"":""73"",""dummyyprob"":""27"",""V1"":""G2"",""conf1"":""2"",""xprob1"":""54"",""yprob1"":""46"",""V2"":""L1"",""conf2"":""2"",""xprob2"":""27"",""yprob2"":""73"",""V3"":""L5"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""L10"",""conf4"":""2"",""xprob4"":""57"",""yprob4"":""43"",""V5"":""G11"",""conf5"":""2"",""xprob5"":""53"",""yprob5"":""47"",""V6"":""G9"",""conf6"":""3"",""xprob6"":""78"",""yprob6"":""22"",""V7"":""G1"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L2"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L11"",""conf9"":""2"",""xprob9"":""51"",""yprob9"":""49"",""V10"":""G5"",""conf10"":""2"",""xprob10"":""51"",""yprob10"":""49""}",2021-12-13 21:00:55.865072,
"{""subject"":""qotd35yz8eq"",""gender"":""man"",""age"":""33"",""education"":""14"",""income"":""<20k"",""dummyconf"":""1"",""dummyxprob"":""75"",""dummyyprob"":""25"",""V1"":""G1"",""conf1"":""0"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G2"",""conf2"":""0"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G11"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""L5"",""conf4"":""0"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L1"",""conf5"":""0"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L10"",""conf6"":""0"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L2"",""conf7"":""0"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""1"",""xprob8"":""75"",""yprob8"":""25"",""V9"":""G5"",""conf9"":""0"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G9"",""conf10"":""0"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:27:14.687817,
"{""subject"":""wkxd35yz0ya"",""gender"":""man"",""age"":""54"",""education"":""14"",""income"":""40to60K"",""dummyconf"":""2"",""dummyxprob"":""75"",""dummyyprob"":""25"",""V1"":""G9"",""conf1"":""1"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L5"",""conf2"":""0"",""xprob2"":""67"",""yprob2"":""33"",""V3"":""L1"",""conf3"":""0"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G2"",""conf4"":""1"",""xprob4"":""60"",""yprob4"":""40"",""V5"":""L10"",""conf5"":""0"",""xprob5"":""55"",""yprob5"":""45"",""V6"":""L11"",""conf6"":""1"",""xprob6"":""65"",""yprob6"":""35"",""V7"":""G11"",""conf7"":""0"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L2"",""conf8"":""1"",""xprob8"":""30"",""yprob8"":""70"",""V9"":""G5"",""conf9"":""0"",""xprob9"":""53"",""yprob9"":""47"",""V10"":""G1"",""conf10"":""1"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 22:32:38.029454,
"{""subject"":""7f0v35yzqyk"",""gender"":""woman"",""age"":""39"",""education"":""14"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""G2"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L1"",""conf2"":""0"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L5"",""conf3"":""0"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G11"",""conf4"":""0"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L11"",""conf5"":""3"",""xprob5"":""25"",""yprob5"":""75"",""V6"":""L2"",""conf6"":""3"",""xprob6"":""20"",""yprob6"":""80"",""V7"":""G1"",""conf7"":""0"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G9"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L10"",""conf9"":""2"",""xprob9"":""38"",""yprob9"":""62"",""V10"":""G5"",""conf10"":""4"",""xprob10"":""100"",""yprob10"":""0""}",2021-12-13 21:52:22.152498,
"{""subject"":""tm2s35yzmpw"",""gender"":""woman"",""age"":""44"",""education"":""13"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""94"",""dummyyprob"":""6"",""V1"":""L5"",""conf1"":""1"",""xprob1"":""33"",""yprob1"":""67"",""V2"":""L2"",""conf2"":""2"",""xprob2"":""52"",""yprob2"":""48"",""V3"":""L1"",""conf3"":""4"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G9"",""conf4"":""2"",""xprob4"":""38"",""yprob4"":""62"",""V5"":""L10"",""conf5"":""3"",""xprob5"":""32"",""yprob5"":""68"",""V6"":""G2"",""conf6"":""3"",""xprob6"":""51"",""yprob6"":""49"",""V7"":""G5"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G11"",""conf9"":""4"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G1"",""conf10"":""4"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:27:02.221677,
"{""subject"":""2qil35yzuvu"",""gender"":""woman"",""age"":""59"",""education"":""14"",""income"":""40to60K"",""dummyconf"":""4"",""dummyxprob"":""92"",""dummyyprob"":""8"",""V1"":""L10"",""conf1"":""2"",""xprob1"":""30"",""yprob1"":""70"",""V2"":""G1"",""conf2"":""0"",""xprob2"":""20"",""yprob2"":""80"",""V3"":""G5"",""conf3"":""1"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G2"",""conf4"":""1"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G11"",""conf5"":""1"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G9"",""conf6"":""1"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L5"",""conf7"":""1"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""2"",""xprob8"":""35"",""yprob8"":""65"",""V9"":""L2"",""conf9"":""1"",""xprob9"":""40"",""yprob9"":""60"",""V10"":""L1"",""conf10"":""0"",""xprob10"":""20"",""yprob10"":""80""}",2021-12-13 21:21:09.726438,
"{""subject"":""ilj535yzc7b"",""gender"":""woman"",""age"":""28"",""education"":""16"",""income"":""80to100k"",""dummyconf"":""3"",""dummyxprob"":""85"",""dummyyprob"":""15"",""V1"":""G2"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L5"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G1"",""conf4"":""0"",""xprob4"":""35"",""yprob4"":""65"",""V5"":""L2"",""conf5"":""2"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L11"",""conf6"":""1"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G5"",""conf7"":""0"",""xprob7"":""40"",""yprob7"":""60"",""V8"":""L1"",""conf8"":""0"",""xprob8"":""70"",""yprob8"":""30"",""V9"":""L10"",""conf9"":""1"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G11"",""conf10"":""3"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:21:59.803580,
"{""subject"":""8l0w35yz6xu"",""gender"":""man"",""age"":""31"",""education"":""16"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""50"",""dummyyprob"":""50"",""V1"":""G5"",""conf1"":""4"",""xprob1"":""1"",""yprob1"":""99"",""V2"":""L2"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""1"",""xprob3"":""10"",""yprob3"":""90"",""V4"":""L10"",""conf4"":""4"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L5"",""conf5"":""3"",""xprob5"":""1"",""yprob5"":""99"",""V6"":""G1"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G11"",""conf7"":""4"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""1"",""xprob8"":""5"",""yprob8"":""95"",""V9"":""G2"",""conf9"":""2"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L1"",""conf10"":""4"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:00:16.462953,
"{""subject"":""71x335yztcm"",""gender"":""man"",""age"":""35"",""education"":""16"",""income"":""60to80k"",""dummyconf"":""2"",""dummyxprob"":""71"",""dummyyprob"":""29"",""V1"":""G1"",""conf1"":""3"",""xprob1"":""65"",""yprob1"":""35"",""V2"":""L5"",""conf2"":""3"",""xprob2"":""72"",""yprob2"":""28"",""V3"":""L10"",""conf3"":""3"",""xprob3"":""82"",""yprob3"":""18"",""V4"":""G9"",""conf4"":""1"",""xprob4"":""42"",""yprob4"":""58"",""V5"":""L1"",""conf5"":""2"",""xprob5"":""44"",""yprob5"":""56"",""V6"":""L2"",""conf6"":""2"",""xprob6"":""38"",""yprob6"":""62"",""V7"":""L11"",""conf7"":""2"",""xprob7"":""36"",""yprob7"":""64"",""V8"":""G5"",""conf8"":""2"",""xprob8"":""35"",""yprob8"":""65"",""V9"":""G11"",""conf9"":""2"",""xprob9"":""38"",""yprob9"":""62"",""V10"":""G2"",""conf10"":""2"",""xprob10"":""48"",""yprob10"":""52""}",2021-12-13 21:08:48.040777,
"{""subject"":""yjir35yz9g0"",""gender"":""woman"",""age"":""25"",""education"":""undergraduate bachelor"",""income"":"">100k"",""dummyconf"":""3"",""dummyxprob"":""75"",""dummyyprob"":""25"",""V1"":""L11"",""conf1"":""4"",""xprob1"":""24"",""yprob1"":""76"",""V2"":""L1"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G11"",""conf3"":""4"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""L10"",""conf4"":""4"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L2"",""conf5"":""3"",""xprob5"":""20"",""yprob5"":""80"",""V6"":""G5"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G1"",""conf7"":""4"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G9"",""conf8"":""3"",""xprob8"":""68"",""yprob8"":""32"",""V9"":""G2"",""conf9"":""4"",""xprob9"":""75"",""yprob9"":""25"",""V10"":""L5"",""conf10"":""3"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:02:50.410238,
"{""subject"":""jskn35yzih9"",""gender"":""man"",""age"":""28"",""education"":""16"",""income"":""na"",""dummyconf"":""3"",""dummyxprob"":""68"",""dummyyprob"":""32"",""V1"":""L1"",""conf1"":""2"",""xprob1"":""63"",""yprob1"":""37"",""V2"":""L5"",""conf2"":""2"",""xprob2"":""36"",""yprob2"":""64"",""V3"":""G2"",""conf3"":""4"",""xprob3"":""20"",""yprob3"":""80"",""V4"":""G9"",""conf4"":""2"",""xprob4"":""51"",""yprob4"":""49"",""V5"":""L11"",""conf5"":""3"",""xprob5"":""14"",""yprob5"":""86"",""V6"":""G1"",""conf6"":""4"",""xprob6"":""1"",""yprob6"":""99"",""V7"":""G11"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L10"",""conf8"":""3"",""xprob8"":""25"",""yprob8"":""75"",""V9"":""L2"",""conf9"":""3"",""xprob9"":""35"",""yprob9"":""65"",""V10"":""G5"",""conf10"":""3"",""xprob10"":""22"",""yprob10"":""78""}",2021-12-13 21:01:58.406153,
"{""subject"":""juzv35yzntd"",""gender"":""man"",""age"":""35"",""education"":""digree"",""income"":""20to40k"",""dummyconf"":""2"",""dummyxprob"":""51"",""dummyyprob"":""49"",""V1"":""G1"",""conf1"":""1"",""xprob1"":""42"",""yprob1"":""58"",""V2"":""G9"",""conf2"":""1"",""xprob2"":""56"",""yprob2"":""44"",""V3"":""G5"",""conf3"":""1"",""xprob3"":""62"",""yprob3"":""38"",""V4"":""L11"",""conf4"":""2"",""xprob4"":""61"",""yprob4"":""39"",""V5"":""G2"",""conf5"":""1"",""xprob5"":""67"",""yprob5"":""33"",""V6"":""G11"",""conf6"":""2"",""xprob6"":""80"",""yprob6"":""20"",""V7"":""L1"",""conf7"":""3"",""xprob7"":""64"",""yprob7"":""36"",""V8"":""L10"",""conf8"":""1"",""xprob8"":""60"",""yprob8"":""40"",""V9"":""L5"",""conf9"":""2"",""xprob9"":""73"",""yprob9"":""27"",""V10"":""L2"",""conf10"":""2"",""xprob10"":""29"",""yprob10"":""71""}",2021-12-13 21:00:17.898859,
"{""subject"":""ky4e35yzmvo"",""gender"":""woman"",""age"":""56"",""education"":""12"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""70"",""dummyyprob"":""30"",""V1"":""G1"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G11"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L2"",""conf3"":""1"",""xprob3"":""70"",""yprob3"":""30"",""V4"":""G5"",""conf4"":""0"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L11"",""conf5"":""2"",""xprob5"":""80"",""yprob5"":""20"",""V6"":""L10"",""conf6"":""2"",""xprob6"":""20"",""yprob6"":""80"",""V7"":""G2"",""conf7"":""1"",""xprob7"":""29"",""yprob7"":""71"",""V8"":""G9"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L5"",""conf9"":""1"",""xprob9"":""30"",""yprob9"":""70"",""V10"":""L1"",""conf10"":""2"",""xprob10"":""65"",""yprob10"":""35""}",2021-12-13 21:52:59.652302,
"{""subject"":""v9rv35yz4dc"",""gender"":""man"",""age"":""33"",""education"":""13"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L1"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L11"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L2"",""conf3"":""2"",""xprob3"":""55"",""yprob3"":""45"",""V4"":""G11"",""conf4"":""4"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G1"",""conf5"":""4"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G5"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G9"",""conf7"":""4"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L10"",""conf8"":""4"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G2"",""conf9"":""3"",""xprob9"":""35"",""yprob9"":""65"",""V10"":""L5"",""conf10"":""4"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:10:36.257650,
"{""subject"":""9mqd35yzoz4"",""gender"":""woman"",""age"":""37"",""education"":""16"",""income"":""20to40k"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""G5"",""conf1"":""2"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G11"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L11"",""conf3"":""0"",""xprob3"":""70"",""yprob3"":""30"",""V4"":""G2"",""conf4"":""3"",""xprob4"":""30"",""yprob4"":""70"",""V5"":""L1"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L5"",""conf6"":""1"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L10"",""conf7"":""3"",""xprob7"":""5"",""yprob7"":""95"",""V8"":""L2"",""conf8"":""3"",""xprob8"":""20"",""yprob8"":""80"",""V9"":""G1"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G9"",""conf10"":""1"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:01:59.813173,
"{""subject"":""upmd35yzwph"",""gender"":""man"",""age"":""50"",""education"":""16"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""78"",""dummyyprob"":""22"",""V1"":""L5"",""conf1"":""2"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G1"",""conf2"":""0"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""0"",""xprob3"":""25"",""yprob3"":""75"",""V4"":""L2"",""conf4"":""3"",""xprob4"":""36"",""yprob4"":""64"",""V5"":""G5"",""conf5"":""1"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L11"",""conf6"":""3"",""xprob6"":""5"",""yprob6"":""95"",""V7"":""G11"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L10"",""conf8"":""1"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G2"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L1"",""conf10"":""2"",""xprob10"":""72"",""yprob10"":""28""}",2021-12-13 21:13:48.100624,
"{""subject"":""k19e35yz8pm"",""gender"":""woman"",""age"":""38"",""education"":""18"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L2"",""conf1"":""2"",""xprob1"":""25"",""yprob1"":""75"",""V2"":""G1"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L10"",""conf3"":""1"",""xprob3"":""25"",""yprob3"":""75"",""V4"":""G9"",""conf4"":""1"",""xprob4"":""40"",""yprob4"":""60"",""V5"":""L11"",""conf5"":""2"",""xprob5"":""30"",""yprob5"":""70"",""V6"":""L5"",""conf6"":""2"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G11"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L1"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G2"",""conf9"":""3"",""xprob9"":""25"",""yprob9"":""75"",""V10"":""G5"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 22:27:03.387477,
