subject,gender,age,education,income,dummyVignetteAnswer,trialn,vignette,response,resp_order
s3wn35yzlqx,woman,49,16,80to100k,7,10,L2,5,A
3mmv35yz625,woman,51,2,20to40k,7,1,L5,2,B
3mmv35yz625,woman,51,2,20to40k,7,2,L10,2,B
3mmv35yz625,woman,51,2,20to40k,7,3,L1,6,A
3mmv35yz625,woman,51,2,20to40k,7,4,G2,6,A
3mmv35yz625,woman,51,2,20to40k,7,5,G11,2,B
3mmv35yz625,woman,51,2,20to40k,7,6,G5,6,B
3mmv35yz625,woman,51,2,20to40k,7,7,G9,5,B
3mmv35yz625,woman,51,2,20to40k,7,8,L2,6,A
3mmv35yz625,woman,51,2,20to40k,7,9,L11,1,B
3mmv35yz625,woman,51,2,20to40k,7,10,G1,6,B
v7wf35yzuer,man,41,18,20to40k,7,1,L5,3,A
v7wf35yzuer,man,41,18,20to40k,7,2,G1,7,B
v7wf35yzuer,man,41,18,20to40k,7,3,G2,2,A
v7wf35yzuer,man,41,18,20to40k,7,4,L11,4,A
v7wf35yzuer,man,41,18,20to40k,7,5,G11,5,B
v7wf35yzuer,man,41,18,20to40k,7,6,L1,2,B
v7wf35yzuer,man,41,18,20to40k,7,7,G9,6,B
v7wf35yzuer,man,41,18,20to40k,7,8,L10,2,B
v7wf35yzuer,man,41,18,20to40k,7,9,L2,6,B
v7wf35yzuer,man,41,18,20to40k,7,10,G5,3,A
0gru35yz9gb,woman,57,14,<20k,7,1,L2,4,A
0gru35yz9gb,woman,57,14,<20k,7,2,G5,1,B
0gru35yz9gb,woman,57,14,<20k,7,3,G1,6,A
0gru35yz9gb,woman,57,14,<20k,7,4,L10,1,A
0gru35yz9gb,woman,57,14,<20k,7,5,G9,4,B
0gru35yz9gb,woman,57,14,<20k,7,6,L11,5,B
0gru35yz9gb,woman,57,14,<20k,7,7,G11,5,B
0gru35yz9gb,woman,57,14,<20k,7,8,L5,5,B
0gru35yz9gb,woman,57,14,<20k,7,9,G2,4,B
0gru35yz9gb,woman,57,14,<20k,7,10,L1,5,B
6ihk35yz7vh,man,49,16,40to60K,7,1,G9,6,B
6ihk35yz7vh,man,49,16,40to60K,7,2,L1,3,A
6ihk35yz7vh,man,49,16,40to60K,7,3,L2,4,A
6ihk35yz7vh,man,49,16,40to60K,7,4,L11,5,B
6ihk35yz7vh,man,49,16,40to60K,7,5,G5,5,B
6ihk35yz7vh,man,49,16,40to60K,7,6,G11,5,B
6ihk35yz7vh,man,49,16,40to60K,7,7,L10,5,B
6ihk35yz7vh,man,49,16,40to60K,7,8,G2,5,B
6ihk35yz7vh,man,49,16,40to60K,7,9,G1,5,B
6ihk35yz7vh,man,49,16,40to60K,7,10,L5,3,A
kfu135yzkhn,man,27,14,60to80k,7,1,L2,4,A
kfu135yzkhn,man,27,14,60to80k,7,2,G1,4,A
kfu135yzkhn,man,27,14,60to80k,7,3,L5,1,A
kfu135yzkhn,man,27,14,60to80k,7,4,L11,4,B
kfu135yzkhn,man,27,14,60to80k,7,5,L10,5,B
kfu135yzkhn,man,27,14,60to80k,7,6,L1,4,B
kfu135yzkhn,man,27,14,60to80k,7,7,G11,4,A
kfu135yzkhn,man,27,14,60to80k,7,8,G9,4,B
kfu135yzkhn,man,27,14,60to80k,7,9,G2,5,B
kfu135yzkhn,man,27,14,60to80k,7,10,G5,6,B
3txr35yz96y,man,38,16,>100k,7,1,L5,4,A
3txr35yz96y,man,38,16,>100k,7,2,L2,4,A
3txr35yz96y,man,38,16,>100k,7,3,L1,7,B
3txr35yz96y,man,38,16,>100k,7,4,L11,4,B
3txr35yz96y,man,38,16,>100k,7,5,G11,1,A
3txr35yz96y,man,38,16,>100k,7,6,G9,4,B
3txr35yz96y,man,38,16,>100k,7,7,L10,2,B
3txr35yz96y,man,38,16,>100k,7,8,G1,1,A
3txr35yz96y,man,38,16,>100k,7,9,G2,1,B
3txr35yz96y,man,38,16,>100k,7,10,G5,6,A
5uw735yzbib,woman,46,18,60to80k,7,1,G1,5,B
5uw735yzbib,woman,46,18,60to80k,7,2,L11,3,B
5uw735yzbib,woman,46,18,60to80k,7,3,G9,5,B
5uw735yzbib,woman,46,18,60to80k,7,4,G5,4,A
5uw735yzbib,woman,46,18,60to80k,7,5,G11,4,A
5uw735yzbib,woman,46,18,60to80k,7,6,G2,4,B
5uw735yzbib,woman,46,18,60to80k,7,7,L10,6,A
5uw735yzbib,woman,46,18,60to80k,7,8,L5,4,B
5uw735yzbib,woman,46,18,60to80k,7,9,L1,2,A
5uw735yzbib,woman,46,18,60to80k,7,10,L2,5,A
y78y35yz8bg,woman,37,16,20to40k,7,1,G5,4,B
y78y35yz8bg,woman,37,16,20to40k,7,2,L11,3,B
y78y35yz8bg,woman,37,16,20to40k,7,3,G1,2,A
y78y35yz8bg,woman,37,16,20to40k,7,4,G11,5,B
y78y35yz8bg,woman,37,16,20to40k,7,5,L10,2,B
y78y35yz8bg,woman,37,16,20to40k,7,6,G2,4,A
y78y35yz8bg,woman,37,16,20to40k,7,7,L1,4,A
y78y35yz8bg,woman,37,16,20to40k,7,8,G9,3,B
y78y35yz8bg,woman,37,16,20to40k,7,9,L5,4,B
y78y35yz8bg,woman,37,16,20to40k,7,10,L2,5,A
jzrd35yzcxd,man,44,10,<20k,7,1,G5,4,A
jzrd35yzcxd,man,44,10,<20k,7,2,L10,1,A
jzrd35yzcxd,man,44,10,<20k,7,3,G2,3,A
jzrd35yzcxd,man,44,10,<20k,7,4,L1,7,A
jzrd35yzcxd,man,44,10,<20k,7,5,L11,6,A
jzrd35yzcxd,man,44,10,<20k,7,6,L5,3,B
jzrd35yzcxd,man,44,10,<20k,7,7,L2,6,A
jzrd35yzcxd,man,44,10,<20k,7,8,G9,1,B
jzrd35yzcxd,man,44,10,<20k,7,9,G1,5,A
jzrd35yzcxd,man,44,10,<20k,7,10,G11,7,B
fadt35yzkb4,man,32,16,<20k,7,1,G9,6,A
fadt35yzkb4,man,32,16,<20k,7,2,G11,2,B
fadt35yzkb4,man,32,16,<20k,7,3,L1,2,B
fadt35yzkb4,man,32,16,<20k,7,4,L2,2,B
fadt35yzkb4,man,32,16,<20k,7,5,L11,2,B
fadt35yzkb4,man,32,16,<20k,7,6,L5,4,B
fadt35yzkb4,man,32,16,<20k,7,7,L10,3,B
fadt35yzkb4,man,32,16,<20k,7,8,G1,6,A
fadt35yzkb4,man,32,16,<20k,7,9,G2,2,B
fadt35yzkb4,man,32,16,<20k,7,10,G5,6,A
kh8z35yzqix,man,39,18,60to80k,7,1,L1,1,A
kh8z35yzqix,man,39,18,60to80k,7,2,L10,7,B
kh8z35yzqix,man,39,18,60to80k,7,3,G5,1,A
kh8z35yzqix,man,39,18,60to80k,7,4,G2,7,B
kh8z35yzqix,man,39,18,60to80k,7,5,L11,1,B
kh8z35yzqix,man,39,18,60to80k,7,6,G1,7,B
kh8z35yzqix,man,39,18,60to80k,7,7,G9,1,A
kh8z35yzqix,man,39,18,60to80k,7,8,L5,1,A
kh8z35yzqix,man,39,18,60to80k,7,9,L2,7,B
kh8z35yzqix,man,39,18,60to80k,7,10,G11,7,A
pagu35yzvag,man,73,16,60to80k,7,1,G9,7,B
pagu35yzvag,man,73,16,60to80k,7,2,L2,7,B
pagu35yzvag,man,73,16,60to80k,7,3,G11,7,B
pagu35yzvag,man,73,16,60to80k,7,4,G1,1,A
pagu35yzvag,man,73,16,60to80k,7,5,L5,1,A
pagu35yzvag,man,73,16,60to80k,7,6,L11,1,A
pagu35yzvag,man,73,16,60to80k,7,7,L10,1,B
pagu35yzvag,man,73,16,60to80k,7,8,G2,1,A
pagu35yzvag,man,73,16,60to80k,7,9,L1,7,A
pagu35yzvag,man,73,16,60to80k,7,10,G5,7,B
ca7135yz82z,man,54,16,<20k,7,1,L10,4,B
ca7135yz82z,man,54,16,<20k,7,2,G11,5,B
ca7135yz82z,man,54,16,<20k,7,3,L1,2,A
ca7135yz82z,man,54,16,<20k,7,4,L5,5,B
ca7135yz82z,man,54,16,<20k,7,5,L2,3,A
ca7135yz82z,man,54,16,<20k,7,6,G9,6,A
ca7135yz82z,man,54,16,<20k,7,7,G1,2,A
ca7135yz82z,man,54,16,<20k,7,8,G5,3,A
ca7135yz82z,man,54,16,<20k,7,9,L11,2,B
ca7135yz82z,man,54,16,<20k,7,10,G2,2,A
fbt035yz54p,woman,48,14,20to40k,7,1,G9,3,A
fbt035yz54p,woman,48,14,20to40k,7,2,L5,3,A
fbt035yz54p,woman,48,14,20to40k,7,3,L2,5,B
fbt035yz54p,woman,48,14,20to40k,7,4,G1,3,A
fbt035yz54p,woman,48,14,20to40k,7,5,L10,5,B
fbt035yz54p,woman,48,14,20to40k,7,6,L11,3,A
fbt035yz54p,woman,48,14,20to40k,7,7,G2,3,A
fbt035yz54p,woman,48,14,20to40k,7,8,L1,5,B
fbt035yz54p,woman,48,14,20to40k,7,9,G5,2,A
fbt035yz54p,woman,48,14,20to40k,7,10,G11,4,A
fgpt35yz99g,man,32,12,20to40k,7,1,L11,3,B
fgpt35yz99g,man,32,12,20to40k,7,2,G5,1,A
fgpt35yz99g,man,32,12,20to40k,7,3,G11,7,B
fgpt35yz99g,man,32,12,20to40k,7,4,L2,5,B
fgpt35yz99g,man,32,12,20to40k,7,5,L1,7,A
fgpt35yz99g,man,32,12,20to40k,7,6,L5,5,A
fgpt35yz99g,man,32,12,20to40k,7,7,L10,1,B
fgpt35yz99g,man,32,12,20to40k,7,8,G9,2,A
fgpt35yz99g,man,32,12,20to40k,7,9,G1,1,A
fgpt35yz99g,man,32,12,20to40k,7,10,G2,1,A
qzzs35yzjn9,woman,44,13,<20k,7,1,G2,4,A
qzzs35yzjn9,woman,44,13,<20k,7,2,G1,5,B
qzzs35yzjn9,woman,44,13,<20k,7,3,L5,3,A
qzzs35yzjn9,woman,44,13,<20k,7,4,L11,2,B
qzzs35yzjn9,woman,44,13,<20k,7,5,G9,4,A
qzzs35yzjn9,woman,44,13,<20k,7,6,L2,5,B
qzzs35yzjn9,woman,44,13,<20k,7,7,G5,5,B
qzzs35yzjn9,woman,44,13,<20k,7,8,L1,5,B
qzzs35yzjn9,woman,44,13,<20k,7,9,L10,5,A
qzzs35yzjn9,woman,44,13,<20k,7,10,G11,4,A
upch35yztm2,man,32,18,60to80k,7,1,G2,3,B
upch35yztm2,man,32,18,60to80k,7,2,G5,3,B
upch35yztm2,man,32,18,60to80k,7,3,G11,3,B
upch35yztm2,man,32,18,60to80k,7,4,G1,7,B
upch35yztm2,man,32,18,60to80k,7,5,G9,5,A
upch35yztm2,man,32,18,60to80k,7,6,L2,5,A
upch35yztm2,man,32,18,60to80k,7,7,L11,3,B
upch35yztm2,man,32,18,60to80k,7,8,L10,3,B
upch35yztm2,man,32,18,60to80k,7,9,L5,3,B
upch35yztm2,man,32,18,60to80k,7,10,L1,7,B
1xzr35yznyw,woman,55,13,40to60K,7,1,G1,7,B
1xzr35yznyw,woman,55,13,40to60K,7,2,L5,1,A
1xzr35yznyw,woman,55,13,40to60K,7,3,G2,5,B
1xzr35yznyw,woman,55,13,40to60K,7,4,L10,3,A
1xzr35yznyw,woman,55,13,40to60K,7,5,G11,7,B
1xzr35yznyw,woman,55,13,40to60K,7,6,L1,6,B
1xzr35yznyw,woman,55,13,40to60K,7,7,L11,2,A
1xzr35yznyw,woman,55,13,40to60K,7,8,G5,3,A
1xzr35yznyw,woman,55,13,40to60K,7,9,G9,2,A
1xzr35yznyw,woman,55,13,40to60K,7,10,L2,4,B
jue935yzqgq,woman,39,14,40to60K,7,1,L5,5,A
jue935yzqgq,woman,39,14,40to60K,7,2,L2,2,B
jue935yzqgq,woman,39,14,40to60K,7,3,G11,4,A
jue935yzqgq,woman,39,14,40to60K,7,4,G9,3,A
jue935yzqgq,woman,39,14,40to60K,7,5,L10,3,B
jue935yzqgq,woman,39,14,40to60K,7,6,G1,5,B
jue935yzqgq,woman,39,14,40to60K,7,7,G2,4,A
jue935yzqgq,woman,39,14,40to60K,7,8,G5,5,A
jue935yzqgq,woman,39,14,40to60K,7,9,L11,5,A
jue935yzqgq,woman,39,14,40to60K,7,10,L1,6,A
igif35yzdqg,man,33,15,80to100k,7,1,L10,5,B
igif35yzdqg,man,33,15,80to100k,7,2,G1,4,A
igif35yzdqg,man,33,15,80to100k,7,3,L5,3,A
igif35yzdqg,man,33,15,80to100k,7,4,L2,3,A
igif35yzdqg,man,33,15,80to100k,7,5,G11,4,A
igif35yzdqg,man,33,15,80to100k,7,6,L1,4,A
igif35yzdqg,man,33,15,80to100k,7,7,L11,6,A
igif35yzdqg,man,33,15,80to100k,7,8,G5,3,B
igif35yzdqg,man,33,15,80to100k,7,9,G2,6,A
igif35yzdqg,man,33,15,80to100k,7,10,G9,4,A
gg4535yz0hm,man,37,12,80to100k,6,1,G5,5,B
gg4535yz0hm,man,37,12,80to100k,6,2,L2,2,A
gg4535yz0hm,man,37,12,80to100k,6,3,L1,7,B
gg4535yz0hm,man,37,12,80to100k,6,4,L10,3,A
gg4535yz0hm,man,37,12,80to100k,6,5,L11,3,A
gg4535yz0hm,man,37,12,80to100k,6,6,G2,6,B
gg4535yz0hm,man,37,12,80to100k,6,7,G9,5,B
gg4535yz0hm,man,37,12,80to100k,6,8,G1,1,A
gg4535yz0hm,man,37,12,80to100k,6,9,G11,6,B
gg4535yz0hm,man,37,12,80to100k,6,10,L5,3,A
jv9235yznrg,man,36,collegev,20to40k,2,1,G2,4,A
jv9235yznrg,man,36,collegev,20to40k,2,2,G5,2,A
jv9235yznrg,man,36,collegev,20to40k,2,3,L10,2,B
jv9235yznrg,man,36,collegev,20to40k,2,4,G9,7,B
jv9235yznrg,man,36,collegev,20to40k,2,5,L11,6,B
jv9235yznrg,man,36,collegev,20to40k,2,6,G1,2,B
jv9235yznrg,man,36,collegev,20to40k,2,7,L2,3,A
jv9235yznrg,man,36,collegev,20to40k,2,8,G11,4,B
jv9235yznrg,man,36,collegev,20to40k,2,9,L5,3,A
jv9235yznrg,man,36,collegev,20to40k,2,10,L1,2,B
j1l835yznyr,man,25,14,80to100k,7,1,G5,4,B
j1l835yznyr,man,25,14,80to100k,7,2,G1,7,B
j1l835yznyr,man,25,14,80to100k,7,3,G2,6,B
j1l835yznyr,man,25,14,80to100k,7,4,G9,6,B
j1l835yznyr,man,25,14,80to100k,7,5,L5,5,A
j1l835yznyr,man,25,14,80to100k,7,6,L1,1,A
j1l835yznyr,man,25,14,80to100k,7,7,L10,7,A
j1l835yznyr,man,25,14,80to100k,7,8,L11,6,A
j1l835yznyr,man,25,14,80to100k,7,9,G11,6,B
j1l835yznyr,man,25,14,80to100k,7,10,L2,2,A
rchh35yz58y,woman,60,15,<20k,7,1,L11,3,A
rchh35yz58y,woman,60,15,<20k,7,2,L2,4,A
rchh35yz58y,woman,60,15,<20k,7,3,L10,5,B
rchh35yz58y,woman,60,15,<20k,7,4,G1,3,A
rchh35yz58y,woman,60,15,<20k,7,5,G5,2,A
rchh35yz58y,woman,60,15,<20k,7,6,G9,4,A
rchh35yz58y,woman,60,15,<20k,7,7,G2,4,B
rchh35yz58y,woman,60,15,<20k,7,8,G11,3,A
rchh35yz58y,woman,60,15,<20k,7,9,L5,3,A
rchh35yz58y,woman,60,15,<20k,7,10,L1,2,A
zae135yz1mz,woman,32,18,80to100k,7,1,G2,3,B
zae135yz1mz,woman,32,18,80to100k,7,2,G1,5,A
zae135yz1mz,woman,32,18,80to100k,7,3,L11,5,A
zae135yz1mz,woman,32,18,80to100k,7,4,G11,5,A
zae135yz1mz,woman,32,18,80to100k,7,5,L5,3,B
zae135yz1mz,woman,32,18,80to100k,7,6,G9,3,B
zae135yz1mz,woman,32,18,80to100k,7,7,L1,5,A
zae135yz1mz,woman,32,18,80to100k,7,8,L2,5,A
zae135yz1mz,woman,32,18,80to100k,7,9,L10,5,A
zae135yz1mz,woman,32,18,80to100k,7,10,G5,3,B
cxb435yzgu9,man,22,16,na,7,1,G11,3,A
cxb435yzgu9,man,22,16,na,7,2,L5,3,B
cxb435yzgu9,man,22,16,na,7,3,G1,5,B
cxb435yzgu9,man,22,16,na,7,4,G9,4,B
cxb435yzgu9,man,22,16,na,7,5,L2,3,B
cxb435yzgu9,man,22,16,na,7,6,L11,5,A
cxb435yzgu9,man,22,16,na,7,7,G5,5,A
cxb435yzgu9,man,22,16,na,7,8,L10,3,B
cxb435yzgu9,man,22,16,na,7,9,G2,2,A
cxb435yzgu9,man,22,16,na,7,10,L1,3,B
3aab35yzuae,man,65,16,>100k,7,1,G5,6,A
3aab35yzuae,man,65,16,>100k,7,2,L10,3,B
3aab35yzuae,man,65,16,>100k,7,3,G9,3,A
3aab35yzuae,man,65,16,>100k,7,4,G2,6,B
3aab35yzuae,man,65,16,>100k,7,5,L1,6,A
3aab35yzuae,man,65,16,>100k,7,6,L11,2,B
3aab35yzuae,man,65,16,>100k,7,7,L5,3,B
3aab35yzuae,man,65,16,>100k,7,8,G11,4,B
3aab35yzuae,man,65,16,>100k,7,9,L2,4,A
3aab35yzuae,man,65,16,>100k,7,10,G1,6,B
t57a35yzp5k,man,44,16,60to80k,7,1,G5,3,A
t57a35yzp5k,man,44,16,60to80k,7,2,L2,4,A
t57a35yzp5k,man,44,16,60to80k,7,3,L10,5,A
t57a35yzp5k,man,44,16,60to80k,7,4,G1,6,B
t57a35yzp5k,man,44,16,60to80k,7,5,G11,5,B
t57a35yzp5k,man,44,16,60to80k,7,6,G9,3,A
t57a35yzp5k,man,44,16,60to80k,7,7,L5,5,B
t57a35yzp5k,man,44,16,60to80k,7,8,G2,3,A
t57a35yzp5k,man,44,16,60to80k,7,9,L11,5,A
t57a35yzp5k,man,44,16,60to80k,7,10,L1,5,A
jk1i35yzdmo,man,48,12,<20k,7,1,G11,2,A
jk1i35yzdmo,man,48,12,<20k,7,2,G9,6,B
jk1i35yzdmo,man,48,12,<20k,7,3,G1,2,A
jk1i35yzdmo,man,48,12,<20k,7,4,G2,2,A
jk1i35yzdmo,man,48,12,<20k,7,5,G5,6,B
jk1i35yzdmo,man,48,12,<20k,7,6,L11,2,A
jk1i35yzdmo,man,48,12,<20k,7,7,L10,2,A
jk1i35yzdmo,man,48,12,<20k,7,8,L1,3,B
jk1i35yzdmo,man,48,12,<20k,7,9,L5,6,B
jk1i35yzdmo,man,48,12,<20k,7,10,L2,1,A
guix35yzr3o,woman,48,18,40to60K,7,1,L5,3,A
guix35yzr3o,woman,48,18,40to60K,7,2,L11,3,B
guix35yzr3o,woman,48,18,40to60K,7,3,G1,3,B
guix35yzr3o,woman,48,18,40to60K,7,4,L2,5,B
guix35yzr3o,woman,48,18,40to60K,7,5,G5,5,B
guix35yzr3o,woman,48,18,40to60K,7,6,G9,5,A
guix35yzr3o,woman,48,18,40to60K,7,7,G11,5,B
guix35yzr3o,woman,48,18,40to60K,7,8,L1,2,A
guix35yzr3o,woman,48,18,40to60K,7,9,L10,2,A
guix35yzr3o,woman,48,18,40to60K,7,10,G2,5,B
z9gg35yzoh8,woman,22,14,60to80k,5,1,G11,4,A
z9gg35yzoh8,woman,22,14,60to80k,5,2,L5,2,A
z9gg35yzoh8,woman,22,14,60to80k,5,3,L10,2,A
z9gg35yzoh8,woman,22,14,60to80k,5,4,L1,2,B
z9gg35yzoh8,woman,22,14,60to80k,5,5,G2,5,B
z9gg35yzoh8,woman,22,14,60to80k,5,6,L11,5,A
z9gg35yzoh8,woman,22,14,60to80k,5,7,G5,5,A
z9gg35yzoh8,woman,22,14,60to80k,5,8,G1,5,A
z9gg35yzoh8,woman,22,14,60to80k,5,9,G9,4,A
z9gg35yzoh8,woman,22,14,60to80k,5,10,L2,6,A
lcqt35yzrsb,man,32,13,60to80k,7,1,L5,3,A
lcqt35yzrsb,man,32,13,60to80k,7,2,G2,2,B
lcqt35yzrsb,man,32,13,60to80k,7,3,L1,6,B
lcqt35yzrsb,man,32,13,60to80k,7,4,G11,4,B
lcqt35yzrsb,man,32,13,60to80k,7,5,L11,5,B
lcqt35yzrsb,man,32,13,60to80k,7,6,G9,5,B
lcqt35yzrsb,man,32,13,60to80k,7,7,L2,6,A
lcqt35yzrsb,man,32,13,60to80k,7,8,L10,2,B
lcqt35yzrsb,man,32,13,60to80k,7,9,G1,2,A
lcqt35yzrsb,man,32,13,60to80k,7,10,G5,4,B
3opi35yzmji,man,44,13,20to40k,7,1,L5,5,B
3opi35yzmji,man,44,13,20to40k,7,2,G1,3,A
3opi35yzmji,man,44,13,20to40k,7,3,L10,6,A
3opi35yzmji,man,44,13,20to40k,7,4,L2,5,B
3opi35yzmji,man,44,13,20to40k,7,5,G9,2,A
3opi35yzmji,man,44,13,20to40k,7,6,L11,3,B
3opi35yzmji,man,44,13,20to40k,7,7,G11,2,A
3opi35yzmji,man,44,13,20to40k,7,8,L1,3,A
3opi35yzmji,man,44,13,20to40k,7,9,G2,6,B
3opi35yzmji,man,44,13,20to40k,7,10,G5,5,B
73a835yz2o9,man,30,12,20to40k,6,1,G2,4,A
73a835yz2o9,man,30,12,20to40k,6,2,L5,3,A
73a835yz2o9,man,30,12,20to40k,6,3,L11,5,A
73a835yz2o9,man,30,12,20to40k,6,4,G1,6,B
73a835yz2o9,man,30,12,20to40k,6,5,G11,4,A
73a835yz2o9,man,30,12,20to40k,6,6,L10,3,B
73a835yz2o9,man,30,12,20to40k,6,7,G5,6,B
73a835yz2o9,man,30,12,20to40k,6,8,G9,3,A
73a835yz2o9,man,30,12,20to40k,6,9,L2,3,A
73a835yz2o9,man,30,12,20to40k,6,10,L1,2,A
cb7i35yzrkn,man,35,12,20to40k,7,1,L2,4,A
cb7i35yzrkn,man,35,12,20to40k,7,2,L10,5,B
cb7i35yzrkn,man,35,12,20to40k,7,3,L5,6,B
cb7i35yzrkn,man,35,12,20to40k,7,4,G1,7,A
cb7i35yzrkn,man,35,12,20to40k,7,5,G11,4,B
cb7i35yzrkn,man,35,12,20to40k,7,6,G9,4,B
cb7i35yzrkn,man,35,12,20to40k,7,7,G5,6,B
cb7i35yzrkn,man,35,12,20to40k,7,8,L1,7,B
cb7i35yzrkn,man,35,12,20to40k,7,9,L11,5,A
cb7i35yzrkn,man,35,12,20to40k,7,10,G2,4,A
si2v35yzw0f,woman,63,15,<20k,7,1,G9,5,B
si2v35yzw0f,woman,63,15,<20k,7,2,L2,3,A
si2v35yzw0f,woman,63,15,<20k,7,3,L10,5,B
si2v35yzw0f,woman,63,15,<20k,7,4,G5,5,B
si2v35yzw0f,woman,63,15,<20k,7,5,G1,3,A
si2v35yzw0f,woman,63,15,<20k,7,6,G2,4,A
si2v35yzw0f,woman,63,15,<20k,7,7,L11,3,B
si2v35yzw0f,woman,63,15,<20k,7,8,G11,5,A
si2v35yzw0f,woman,63,15,<20k,7,9,L1,5,A
si2v35yzw0f,woman,63,15,<20k,7,10,L5,5,A
x27i35yz0ia,man,55,18,>100k,7,1,L1,6,A
x27i35yz0ia,man,55,18,>100k,7,2,G2,2,A
x27i35yz0ia,man,55,18,>100k,7,3,L5,2,B
x27i35yz0ia,man,55,18,>100k,7,4,G9,1,B
x27i35yz0ia,man,55,18,>100k,7,5,G1,6,B
x27i35yz0ia,man,55,18,>100k,7,6,L11,7,A
x27i35yz0ia,man,55,18,>100k,7,7,L10,6,A
x27i35yz0ia,man,55,18,>100k,7,8,G11,2,A
x27i35yz0ia,man,55,18,>100k,7,9,L2,2,B
x27i35yz0ia,man,55,18,>100k,7,10,G5,6,B
sdm135yzj59,man,44,16,80to100k,7,1,G9,6,B
sdm135yzj59,man,44,16,80to100k,7,2,G2,6,B
sdm135yzj59,man,44,16,80to100k,7,3,L1,7,B
sdm135yzj59,man,44,16,80to100k,7,4,L11,3,A
sdm135yzj59,man,44,16,80to100k,7,5,L5,3,A
sdm135yzj59,man,44,16,80to100k,7,6,L10,6,B
sdm135yzj59,man,44,16,80to100k,7,7,G11,6,B
sdm135yzj59,man,44,16,80to100k,7,8,G1,7,B
sdm135yzj59,man,44,16,80to100k,7,9,L2,3,A
sdm135yzj59,man,44,16,80to100k,7,10,G5,3,A
ho3i35yzgjo,man,29,16,40to60K,7,1,G1,1,A
ho3i35yzgjo,man,29,16,40to60K,7,2,G2,4,B
ho3i35yzgjo,man,29,16,40to60K,7,3,G5,4,A
ho3i35yzgjo,man,29,16,40to60K,7,4,G11,4,A
ho3i35yzgjo,man,29,16,40to60K,7,5,L11,1,B
ho3i35yzgjo,man,29,16,40to60K,7,6,G9,4,A
ho3i35yzgjo,man,29,16,40to60K,7,7,L2,7,B
ho3i35yzgjo,man,29,16,40to60K,7,8,L10,1,B
ho3i35yzgjo,man,29,16,40to60K,7,9,L1,1,A
ho3i35yzgjo,man,29,16,40to60K,7,10,L5,1,B
hy3e35yz8uq,woman,42,16,40to60K,7,1,G2,3,A
hy3e35yz8uq,woman,42,16,40to60K,7,2,L5,3,A
hy3e35yz8uq,woman,42,16,40to60K,7,3,G1,2,A
hy3e35yz8uq,woman,42,16,40to60K,7,4,G11,4,A
hy3e35yz8uq,woman,42,16,40to60K,7,5,L2,3,A
hy3e35yz8uq,woman,42,16,40to60K,7,6,L11,5,B
hy3e35yz8uq,woman,42,16,40to60K,7,7,L10,5,B
hy3e35yz8uq,woman,42,16,40to60K,7,8,G5,5,B
hy3e35yz8uq,woman,42,16,40to60K,7,9,G9,4,A
hy3e35yz8uq,woman,42,16,40to60K,7,10,L1,2,A
jhub35yz2wc,man,27,12,<20k,6,1,L2,4,B
jhub35yz2wc,man,27,12,<20k,6,2,G5,4,A
jhub35yz2wc,man,27,12,<20k,6,3,L1,3,A
jhub35yz2wc,man,27,12,<20k,6,4,G9,4,B
jhub35yz2wc,man,27,12,<20k,6,5,L11,2,A
jhub35yz2wc,man,27,12,<20k,6,6,G11,4,B
jhub35yz2wc,man,27,12,<20k,6,7,G1,4,A
jhub35yz2wc,man,27,12,<20k,6,8,L5,2,A
jhub35yz2wc,man,27,12,<20k,6,9,G2,2,B
jhub35yz2wc,man,27,12,<20k,6,10,L10,2,B
7xnx35yzlf5,woman,53,16,60to80k,7,1,L5,2,A
7xnx35yzlf5,woman,53,16,60to80k,7,2,G2,7,B
7xnx35yzlf5,woman,53,16,60to80k,7,3,L11,6,A
7xnx35yzlf5,woman,53,16,60to80k,7,4,L1,2,B
7xnx35yzlf5,woman,53,16,60to80k,7,5,G11,7,B
7xnx35yzlf5,woman,53,16,60to80k,7,6,L2,1,A
7xnx35yzlf5,woman,53,16,60to80k,7,7,L10,7,B
7xnx35yzlf5,woman,53,16,60to80k,7,8,G1,1,A
7xnx35yzlf5,woman,53,16,60to80k,7,9,G5,1,A
7xnx35yzlf5,woman,53,16,60to80k,7,10,G9,2,A
gwvk35yzxhc,man,60,13,20to40k,7,1,L11,1,B
gwvk35yzxhc,man,60,13,20to40k,7,2,G5,4,A
gwvk35yzxhc,man,60,13,20to40k,7,3,G2,7,B
gwvk35yzxhc,man,60,13,20to40k,7,4,G1,6,B
gwvk35yzxhc,man,60,13,20to40k,7,5,G9,6,B
gwvk35yzxhc,man,60,13,20to40k,7,6,G11,2,A
gwvk35yzxhc,man,60,13,20to40k,7,7,L5,1,B
gwvk35yzxhc,man,60,13,20to40k,7,8,L1,1,B
gwvk35yzxhc,man,60,13,20to40k,7,9,L2,7,B
gwvk35yzxhc,man,60,13,20to40k,7,10,L10,1,A
jubk35yzos1,woman,28,16,80to100k,7,1,L1,2,A
jubk35yzos1,woman,28,16,80to100k,7,2,L10,4,B
jubk35yzos1,woman,28,16,80to100k,7,3,L5,4,A
jubk35yzos1,woman,28,16,80to100k,7,4,L2,4,A
jubk35yzos1,woman,28,16,80to100k,7,5,L11,3,B
jubk35yzos1,woman,28,16,80to100k,7,6,G1,4,B
jubk35yzos1,woman,28,16,80to100k,7,7,G5,4,A
